gene	SRR17276325	SRR17276326	SRR17276331	SRR17276332	SRR17276333	SRR17276334	SRR17276335	SRR17276336	SRR17276337	SRR17276338	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000146083	13.97844	8.0477	17.71366	10.90795	19.23057	23.22504	18.50191	29.80314	11.99505	12.4156	137.99153	0.22943	0.33109	0.69294	0.48834	0.99999
ENSG00000074276	3.89273	5.59247	2.61043	1.92493	3.81884	3.71601	1.85019	5.13005	1.04811	0.73033	24.95224	0.56444	0.51492	1.09618	0.273	0.99999
ENSG00000049192	12.20902	16.9138	22.09546	12.03082	17.04838	15.70013	11.75416	19.66519	11.76214	15.33692	129.29171	0.28318	0.20839	1.35892	0.17417	0.99999
ENSG00000170469	5.13133	5.31966	4.3818	7.37891	3.95522	4.18051	4.89757	3.78646	4.54182	7.62789	43.46536	-0.45414	0.28175	-1.61187	0.10699	0.99999
ENSG00000246323	3.18496	3.81925	0.83907	0.96247	2.45497	1.2077	1.08835	2.07645	2.21268	1.21722	15.82093	0.18012	0.5081	0.3545	0.72296	0.99999
ENSG00000112981	9.02406	12.54895	4.56826	6.09562	5.72826	4.83081	9.03329	5.86291	11.29631	8.43937	65.32761	-0.01782	0.35824	-0.04974	0.96033	0.99999
ENSG00000031003	87.23255	77.61252	71.69371	68.33508	87.69687	79.24384	73.24581	78.41646	64.86646	69.05673	633.89004	-0.0894	0.08611	-1.03823	0.29916	0.99999
ENSG00000164347	41.05061	39.01086	49.87794	49.56699	36.00618	38.83227	46.25478	37.62036	37.84847	44.06322	354.25131	-0.14507	0.16474	-0.88063	0.37852	0.99999
ENSG00000164346	115.36638	123.85267	117.56277	108.75865	83.19609	79.24384	94.90393	81.83649	131.1304	142.33314	911.55388	-0.07676	0.23767	-0.32295	0.74673	0.99999
ENSG00000271714	1.41554	2.72803	1.30522	1.76452	1.22748	0.8361	1.08835	1.0993	1.39748	0.89263	11.55883	0.17139	0.45122	0.37983	0.70407	0.99999
ENSG00000198780	77.50073	121.53385	81.10992	93.68002	75.96758	74.32014	82.2791	80.37076	89.43886	120.01751	757.20107	-0.0659	0.21991	-0.29967	0.76443	0.99999
ENSG00000019582	41.4045	43.23931	62.18427	40.26316	44.1894	70.41833	192.09339	91.24158	82.45144	50.63619	605.85048	-0.13252	0.45787	-0.28942	0.77226	0.99999
ENSG00000213347	172.87262	182.36897	90.61936	88.22604	93.28873	100.98248	79.7759	102.72312	64.51709	67.35262	867.78056	0.08327	0.30614	0.27201	0.78562	0.99999
ENSG00000155506	92.36388	78.43093	96.30638	81.8096	129.15853	124.02173	102.6312	147.54997	104.57824	106.54698	889.81111	0.05975	0.1886	0.31682	0.75138	0.99999
ENSG00000241956	0.35388	1.36402	0.09323	1.28329	0	0	1.08835	0.73286	1.39748	0.81148	6.12782	-0.07327	1.07794	-0.06798	0.9458	0.99999
ENSG00000289462	1.76942	2.45523	1.49168	1.28329	1.22748	1.3006	1.08835	1.83216	1.28103	0.81148	12.12511	0.42372	0.39393	1.07562	0.2821	0.99999
ENSG00000289601	5.8391	1.63682	0.46615	0.48123	2.86413	1.0219	0.21767	0.85501	0.69874	0.08115	11.47077	-0.96988	0.91161	-1.06392	0.28736	0.99999
ENSG00000249362	1.06165	0	1.39845	0.48123	0.68194	1.5793	0.87068	1.58787	0.11646	0.08115	6.45919	0.56343	0.92514	0.60902	0.54251	0.99999
ENSG00000288741	0.88471	2.45523	2.23752	2.24575	1.77303	2.97281	1.85019	1.34358	2.09622	1.37951	16.17557	0.40242	0.36943	1.08931	0.27602	0.99999
ENSG00000248323	7.43158	9.41171	2.23752	3.84986	13.09316	10.96222	2.61203	4.03075	8.50135	4.13853	54.86418	0.17417	0.50672	0.34372	0.73106	0.99999
ENSG00000249740	3.53885	1.09121	0.65261	0.80205	1.36387	2.0438	1.19718	2.93146	2.91142	1.7041	15.18398	0.14754	0.53155	0.27757	0.78134	0.99999
ENSG00000250579	11.85513	6.27447	6.899	13.95576	16.09367	11.51962	9.25096	9.64938	14.67356	16.63529	98.62307	-0.51207	0.29311	-1.74705	0.08063	0.99999
ENSG00000247199	4.06967	2.72803	5.40733	5.93521	9.13793	5.48111	3.48271	4.76362	7.33678	6.73526	46.34288	-0.22678	0.34723	-0.65312	0.51368	0.99999
ENSG00000247572	12.38596	7.91129	7.27192	7.05808	11.5929	9.56872	6.42125	9.64938	10.01529	6.57297	73.69802	0.00105	0.22773	0.00462	0.99631	0.99999
ENSG00000289085	3.00802	0.95481	0.83907	0.96247	4.228	2.97281	1.19718	2.68717	2.09622	1.21722	16.61262	-0.14569	0.53158	-0.27408	0.78402	0.99999
ENSG00000289054	6.72381	2.04602	1.02553	1.12288	12.41122	9.56872	4.02689	9.40509	3.84308	1.7041	42.36201	-0.0044	0.68953	-0.00638	0.99491	0.99999
ENSG00000289306	0.70777	0.1364	0.74584	0.64164	1.36387	0.8361	0.54417	0.73286	0.93165	1.05492	6.45883	-0.38268	0.55738	-0.68657	0.49235	0.99999
ENSG00000134987	53.61352	62.47194	74.21091	56.78549	60.82862	61.68571	48.86682	61.31629	42.27383	46.25421	475.63864	0.14008	0.15536	0.90161	0.36726	0.99999
ENSG00000169223	68.65361	77.74893	104.23091	125.6018	92.47041	94.20077	122.11263	96.00519	99.33769	120.74784	847.20638	-0.22757	0.21897	-1.0393	0.29867	0.99999
ENSG00000170584	46.71277	58.5163	43.07216	36.41329	36.00618	41.99088	40.0512	40.67396	32.14209	33.10828	342.08079	0.12968	0.17127	0.75716	0.44895	0.99999
ENSG00000072571	33.44209	35.05522	39.80912	29.67603	21.41277	23.78244	28.73238	23.20736	19.09892	15.9861	226.31731	0.09094	0.26955	0.33737	0.73584	0.99999
ENSG00000251018	9.37794	8.3205	5.50056	3.68945	3.00051	2.3225	3.59155	3.17574	2.56205	2.02869	36.2454	0.0089	0.48529	0.01834	0.98537	0.99999
ENSG00000085365	160.30972	129.71794	120.26643	140.84085	89.06074	95.96588	132.88727	84.76795	96.65918	87.31497	956.45846	-0.24955	0.2191	-1.13902	0.2547	0.99999
ENSG00000132842	104.21901	100.6644	96.39961	105.39002	96.97118	101.07538	91.20355	86.11153	91.06925	94.21253	812.75501	-0.09235	0.09889	-0.93392	0.35035	0.99999
ENSG00000038274	42.28921	38.05605	59.20092	43.47138	53.46372	55.3685	36.89499	49.46833	35.40288	40.81731	380.18124	0.09023	0.17383	0.5191	0.60369	0.99999
ENSG00000153071	4.24662	6.00167	7.45838	1.4437	1.50026	2.3225	8.38028	3.17574	3.49371	2.10984	33.6928	0.30203	0.5498	0.54934	0.58277	0.99999
ENSG00000253978	2.47719	1.36402	1.02553	0.32082	0.81832	0.2787	1.08835	0.73286	0.69874	0.97377	8.14553	-0.4883	0.59896	-0.81525	0.41493	0.99999
ENSG00000145934	65.46865	35.05522	15.19646	8.34137	19.23057	15.51433	61.38282	52.03335	17.46853	7.22215	245.77238	-0.27625	0.60558	-0.45617	0.64827	0.99999
ENSG00000113600	0.70777	1.36402	0.09323	0.64164	0	0	0.21767	0	0.8152	0.32459	3.53988	0.23395	1.29684	0.1804	0.85684	0.99999
ENSG00000131187	0.53083	0.81841	2.33074	0.32082	5.86464	3.53021	1.52369	2.19859	0	0.08115	13.97179	0.10284	1.05613	0.09738	0.92243	0.99999
ENSG00000040275	38.21954	30.00836	37.29192	26.94905	36.68811	34.09436	29.60306	35.05533	25.62051	22.96481	264.07514	0.04349	0.15425	0.28191	0.77801	0.99999
ENSG00000132356	79.09321	82.93219	96.39961	96.72782	129.84046	125.41523	86.52365	124.58689	91.65154	98.10762	846.78844	0.04148	0.17515	0.23683	0.81279	0.99999
ENSG00000145592	346.09913	374.69526	498.59293	516.8442	374.38242	398.17013	462.11249	397.57876	408.06478	442.66093	3560.87416	-0.09861	0.17626	-0.55946	0.57585	0.99999
ENSG00000132357	0.53083	2.72803	1.02553	0.80205	0.68194	0.8361	3.15621	0.61072	1.04811	0.64918	10.19629	0.01522	0.66597	0.02285	0.98177	0.99999
ENSG00000226221	1.06165	0.81841	1.21199	1.28329	0.68194	0.929	1.19718	0.97715	0.69874	1.13607	8.44065	-0.25873	0.44092	-0.5868	0.55734	0.99999
ENSG00000095015	155.70922	139.26606	274.28205	178.53743	260.09008	243.30554	140.94104	196.16329	110.86691	106.30354	1503.00748	0.16204	0.28566	0.56723	0.57056	0.99999
ENSG00000237705	25.47969	22.36987	15.84906	9.94548	15.27535	13.47052	7.29193	13.06941	6.52158	4.38198	110.37707	0.19163	0.4372	0.43831	0.66116	0.99999
ENSG00000225230	2.12331	1.36402	0.55938	0.64164	1.36387	1.3006	0.21767	0.85501	0.93165	0.48689	8.11713	0.0938	0.60044	0.15623	0.87585	0.99999
ENSG00000155542	2.12331	3.27364	2.5172	3.52904	3.54606	2.6012	1.95903	3.0536	1.6304	1.54181	21.54544	0.01951	0.34287	0.0569	0.95463	0.99999
ENSG00000271828	12.20902	8.86611	4.28857	3.84986	4.63716	4.83081	2.1767	4.27504	3.37725	4.05739	43.61571	-0.07701	0.44357	-0.17362	0.86216	0.99999
ENSG00000288890	1.2386	0.54561	0.55938	0.48123	1.90942	0.929	0.43534	0.85501	0.69874	0.24344	6.48749	-0.22044	0.62319	-0.35372	0.72355	0.99999
ENSG00000266751	24.06415	25.2343	9.97559	9.46425	8.59238	6.31721	6.31242	7.57293	6.40513	7.54674	92.77893	-0.0261	0.47642	-0.05478	0.95631	0.99999
ENSG00000270177	1.06165	0.95481	1.11876	2.56658	1.22748	1.7651	1.52369	1.83216	1.51394	2.10984	13.29994	-0.31376	0.41087	-0.76367	0.44507	0.99999
ENSG00000006837	3.00802	1.22761	1.21199	2.08534	1.63664	1.7651	1.30602	1.34358	1.04811	1.7041	13.68893	-0.56356	0.37104	-1.51884	0.1288	0.99999
ENSG00000119048	21.05613	15.68619	14.45062	8.98302	20.86722	20.43804	14.03969	18.44375	11.99505	10.7115	130.00228	0.07868	0.24505	0.32107	0.74816	0.99999
ENSG00000248559	2.83108	4.09205	1.49168	1.12288	1.90942	1.1148	0.97951	1.46573	1.74685	0.81148	14.5874	0.37755	0.50154	0.75279	0.45157	0.99999
ENSG00000237190	18.402	18.27782	22.93453	23.58041	17.18477	18.39423	20.78744	18.93232	17.11916	14.68774	159.99004	-0.02437	0.17813	-0.13682	0.89117	0.99999
ENSG00000164332	26.54134	30.55396	31.32521	27.26987	30.68708	26.29075	31.12675	26.50525	27.94964	31.16073	243.47316	-0.09324	0.13266	-0.70282	0.48217	0.99999
ENSG00000145740	42.99698	36.82844	51.08993	47.48165	40.50695	39.76127	36.67732	35.54391	41.10927	36.0296	342.95613	-0.03233	0.15541	-0.20802	0.83521	0.99999
ENSG00000134057	59.8065	50.0594	70.85464	53.89809	59.60114	62.80051	51.47885	67.05706	41.80801	28.32056	454.89759	0.17804	0.21678	0.82126	0.4115	0.99999
ENSG00000155868	10.79348	16.23179	18.55273	20.53261	14.7298	16.16463	15.56337	16.3673	15.83813	16.95988	136.48753	0.02244	0.20555	0.10917	0.91307	0.99999
ENSG00000253653	1.2386	2.86443	1.30522	0.16041	0.68194	0.4645	0.54417	0.48858	0.8152	0.89263	7.89169	0.70694	0.67978	1.03995	0.29836	0.99999
ENSG00000151292	72.19246	68.88282	75.14321	76.03481	54.28204	62.15021	70.96028	59.85057	63.11961	78.55101	574.56115	-0.14891	0.16361	-0.91018	0.36273	0.99999
ENSG00000113263	4.77744	4.91046	15.94229	18.60767	4.09161	4.83081	7.07426	5.61862	7.45324	14.60659	75.4733	-0.42198	0.5231	-0.8067	0.41984	0.99999
ENSG00000051596	3.53885	3.95565	9.22975	8.8226	10.36541	9.19712	6.85659	7.81722	4.54182	3.32706	56.51788	0.04349	0.38907	0.11179	0.91099	0.99999
ENSG00000170085	11.67819	10.77573	14.0777	6.73726	15.13896	12.82022	10.77464	15.268	14.32419	8.35822	99.96827	0.32722	0.20914	1.56459	0.11768	0.99999
ENSG00000122203	77.85461	90.70708	122.22426	101.54015	108.15492	119.65542	103.82838	109.80747	99.33769	111.98388	878.76721	0.05338	0.15758	0.33877	0.73478	0.99999
ENSG00000175414	54.49823	41.46609	36.54608	40.42357	62.60165	51.65249	37.00383	58.50698	58.11196	43.0083	404.38137	0.02221	0.18914	0.11743	0.90652	0.99999
ENSG00000048162	23.71027	23.73388	14.63708	11.22877	13.6387	12.26282	8.16261	13.80227	11.8786	10.79265	119.82101	0.15813	0.3019	0.52378	0.60043	0.99999
ENSG00000146066	12.73985	15.95899	17.80689	21.01384	16.36644	15.42143	16.97823	15.75658	20.26349	20.61153	146.22673	-0.0996	0.21082	-0.47245	0.63661	0.99999
ENSG00000175416	27.77994	33.00919	41.3008	33.68631	29.4596	31.40026	35.26247	30.78029	31.32689	33.83861	276.11093	0.0164	0.16161	0.1015	0.91916	0.99999
ENSG00000113194	79.97792	81.70457	78.31303	83.57412	82.65055	82.58825	78.68755	89.04299	87.22618	81.79692	693.69847	-0.00404	0.09381	-0.04311	0.96561	0.99999
ENSG00000113763	0.88471	0.2728	0.18646	0	0.40916	0.6503	1.19718	1.0993	0.93165	0.40574	5.0313	0.06485	0.78835	0.08227	0.93444	0.99999
ENSG00000087206	37.51177	44.87613	38.31744	45.87754	42.82553	40.50447	42.11906	38.71965	38.19784	38.62632	342.7071	-0.09275	0.11789	-0.78678	0.43141	0.99999
ENSG00000113761	24.06415	30.41756	24.51944	24.70329	35.46063	29.26355	32.75927	30.16957	26.55216	25.07465	237.15453	-0.05819	0.14761	-0.39423	0.69341	0.99999
ENSG00000251666	0.70777	0.68201	0.46615	0.48123	1.77303	1.1148	0.76184	0.85501	0.46583	0.32459	6.29641	-0.17657	0.59456	-0.29697	0.76649	0.99999
ENSG00000184840	47.06665	56.06107	57.14986	65.92892	43.0983	53.4176	72.2663	45.07114	58.46133	62.56491	474.56332	-0.16354	0.20783	-0.78688	0.43135	0.99999
ENSG00000027847	15.39398	17.0502	21.909	25.18452	17.59393	19.04453	25.79384	20.27591	20.26349	24.26317	174.90392	-0.19712	0.21426	-0.91998	0.35758	0.99999
ENSG00000249129	0.88471	1.22761	1.8646	1.60411	1.0911	1.4864	0.54417	0.73286	0.8152	1.05492	9.50799	0.22532	0.47712	0.47227	0.63674	0.99999
ENSG00000145911	1.2386	2.45523	1.11876	0.32082	2.86413	2.97281	5.76824	6.22934	0.11646	0.32459	19.2989	0.23748	0.89845	0.26432	0.79154	0.99999
ENSG00000145916	89.35586	84.56901	47.36073	45.2359	44.32579	44.12758	40.0512	46.65901	43.55486	42.76486	440.96391	-0.00186	0.27456	-0.00677	0.9946	0.99999
ENSG00000197451	110.05811	78.15813	123.99562	96.24659	120.83892	144.64556	90.76821	135.94629	97.9402	80.9043	900.94351	0.18204	0.1777	1.02446	0.30562	0.99999
ENSG00000175309	89.35586	63.01755	52.76806	41.70686	73.23984	64.93722	46.03711	68.2785	54.96763	39.35665	493.3901	0.05146	0.21528	0.23906	0.81106	0.99999
ENSG00000250182	2.30025	3.13724	2.70366	1.92493	0.95471	1.7651	2.5032	1.71002	2.91142	2.75902	19.17807	0.15141	0.38697	0.39128	0.69559	0.99999
ENSG00000154124	30.9649	31.78158	40.83465	33.68631	39.82502	34.46596	36.89499	35.29962	36.91682	35.05582	298.91105	-0.02181	0.12974	-0.1681	0.8665	0.99999
ENSG00000145912	32.55738	30.28116	32.91012	43.47138	28.23212	24.80435	31.45325	29.92528	34.0054	27.18449	265.43447	-0.14317	0.18908	-0.75722	0.44892	0.99999
ENSG00000145675	147.03905	175.27609	137.79363	140.1992	113.20124	116.21811	151.82452	113.96036	134.3912	173.00698	1183.95609	-0.14908	0.19197	-0.77658	0.43741	0.99999
ENSG00000145920	4.24662	1.90962	8.01776	2.56658	4.36439	6.87461	5.11523	11.84797	2.32914	0.64918	39.50576	0.8468	0.58261	1.45345	0.1461	0.99999
ENSG00000170234	50.25161	56.33387	86.70371	52.45439	104.06331	86.76876	58.98845	86.11153	48.09668	71.81575	585.88434	0.06548	0.2485	0.26351	0.79215	0.99999
ENSG00000049883	20.34836	17.1866	16.22198	18.28685	18.27586	14.49243	20.67861	18.56589	22.01034	22.23448	158.75465	-0.22538	0.17646	-1.27724	0.20152	0.99999
ENSG00000211445	5.13133	3.13724	1.58491	1.76452	4.09161	6.59591	2.06786	3.54218	2.32914	1.37951	26.04981	0.25491	0.46912	0.54337	0.58687	0.99999
ENSG00000198624	0.17694	0.54561	0.74584	0.32082	1.50026	1.858	0.43534	0.48858	0.8152	0.73033	6.32734	0.44485	0.6685	0.66545	0.50576	0.99999
ENSG00000196743	49.72079	60.56232	48.29303	66.24974	39.41585	47.28619	67.15106	52.88836	72.90198	60.04933	477.53811	-0.05711	0.22954	-0.24882	0.8035	0.99999
ENSG00000196923	25.65663	29.87196	29.64707	25.02411	29.4596	31.58606	50.93468	38.96394	27.71673	29.37548	267.40528	-0.07921	0.2288	-0.34621	0.72918	0.99999
ENSG00000113456	52.02103	39.96568	54.16651	43.47138	51.00875	58.06261	40.70421	60.217	42.85612	42.76486	405.71833	0.1122	0.13847	0.81024	0.4178	0.99999
ENSG00000113460	33.79598	36.28283	40.74142	30.31768	38.46115	39.66837	26.12035	33.83389	27.48381	24.10088	276.19293	0.19095	0.15398	1.24005	0.21496	0.99999
ENSG00000153044	18.402	19.91464	19.29857	15.23904	21.95831	22.76054	16.32522	27.23811	15.25585	9.90002	154.92453	0.32522	0.21432	1.51744	0.12915	0.99999
ENSG00000134056	11.14736	10.23012	8.57714	8.18096	7.3649	5.20241	8.38028	8.79437	8.03552	7.38444	69.91202	-0.09335	0.22956	-0.40663	0.68428	0.99999
ENSG00000176928	6.36992	6.00167	8.39068	5.7748	7.77406	7.33911	5.44174	9.03866	4.07599	6.16723	55.43447	0.10307	0.23994	0.42956	0.66752	0.99999
ENSG00000152359	20.70225	12.95815	15.38292	14.11617	16.91199	15.32853	12.40717	17.34445	13.15962	14.4443	127.74164	-0.11051	0.15966	-0.69214	0.48885	0.99999
ENSG00000122012	5.8391	2.59163	1.39845	6.41644	1.77303	1.9509	4.78873	0.85501	2.67851	3.7328	27.2699	-1.29608	0.43922	-2.95086	0.00317	0.99999
ENSG00000145703	135.36086	218.379	189.07002	191.85154	255.45292	228.06992	170.87061	205.93481	225.80982	280.69003	1770.11561	-0.00693	0.22032	-0.03145	0.97491	0.99999
ENSG00000164252	34.50375	34.64601	37.75807	44.27343	29.32321	30.28546	35.69781	26.99383	36.45099	40.73617	296.4581	-0.20318	0.19344	-1.05034	0.29356	0.99999
ENSG00000132846	14.68621	6.68368	5.59379	5.13315	10.36541	8.45392	5.22407	9.1608	8.26844	5.51805	65.60807	-0.10396	0.314	-0.33107	0.74059	0.99999
ENSG00000250615	2.12331	1.77322	0.65261	0.48123	0.54555	0.4645	0.76184	0.48858	0.46583	0.40574	6.76903	-0.16119	0.66283	-0.24319	0.80786	0.99999
ENSG00000238961	45.82805	43.92132	55.75142	66.08933	43.78024	41.52638	49.62866	48.97975	46.69919	60.45507	424.90384	-0.22241	0.19112	-1.16373	0.24453	0.99999
ENSG00000250802	20.52531	11.32133	17.15428	24.06165	55.7823	32.88666	14.36619	18.68803	21.54452	13.95741	191.12377	-0.35421	0.39783	-0.89035	0.37328	0.99999
ENSG00000113231	25.47969	18.14142	3.54273	11.87041	11.32012	7.24621	9.90397	5.49648	11.52923	8.8451	94.79908	-0.56734	0.44652	-1.27058	0.20388	0.99999
ENSG00000164253	103.68819	81.02256	70.29526	84.697	66.55688	59.17741	79.55823	60.82772	84.89704	89.50596	657.88428	-0.29237	0.18443	-1.58529	0.1129	0.99999
ENSG00000171530	74.84659	81.43177	85.02557	77.47851	63.1472	66.98102	73.35464	51.78906	61.95504	69.78706	594.07692	-0.09188	0.17415	-0.52757	0.5978	0.99999
ENSG00000133710	0.70777	0.2728	1.39845	14.11617	17.32115	12.26282	0.21767	0.12214	20.72932	23.37055	77.81855	-0.72752	1.39812	-0.52035	0.60282	0.99999
ENSG00000171604	182.95833	113.62255	239.88026	226.82113	120.70253	108.6003	143.66191	114.93752	236.87322	206.27756	1437.26463	-0.1584	0.32525	-0.487	0.62626	0.99999
ENSG00000250635	5.13133	1.77322	2.05106	1.92493	2.04581	1.3935	0.97951	1.22144	1.51394	1.7041	16.43551	-0.54806	0.44989	-1.21822	0.22314	0.99999
ENSG00000131508	73.43105	83.47779	85.77141	82.29084	90.83377	83.23855	92.07423	88.31012	90.25405	86.74693	720.16887	-0.02909	0.11383	-0.25557	0.79829	0.99999
ENSG00000113048	62.81451	73.38407	76.07551	90.4718	69.28462	55.5543	74.22532	63.75918	77.4438	76.27888	607.45429	-0.15707	0.17967	-0.8742	0.38201	0.99999
ENSG00000153347	5.13133	4.77406	1.11876	5.7748	1.36387	1.4864	5.11523	2.56502	16.42041	7.79018	44.28218	0.02464	0.71777	0.03432	0.97262	0.99999
ENSG00000164291	13.97844	12.54895	14.17093	13.47452	13.6387	9.75452	11.97183	8.30579	13.74191	13.14593	105.06275	-0.21461	0.20182	-1.06334	0.28763	0.99999
ENSG00000287581	21.7639	21.68786	10.16205	8.02055	13.91148	17.00073	7.5096	16.3673	7.68615	9.25084	110.43685	0.24978	0.34974	0.7142	0.47511	0.99999
ENSG00000145569	0.88471	2.31883	1.39845	0.32082	0.54555	1.9509	2.06786	1.58787	0.69874	0.64918	10.34618	0.74764	0.55993	1.33524	0.1818	0.99999
ENSG00000262211	89.70974	116.21418	56.59048	42.18809	57.69172	51.46669	37.2215	39.81895	46.00045	39.4378	480.01986	0.20163	0.33442	0.60292	0.54656	0.99999
ENSG00000134352	265.76733	288.76224	375.43637	302.69553	432.75608	398.72753	283.07927	294.61136	340.98563	309.90322	2759.77803	0.05292	0.16425	0.32215	0.74734	0.99999
ENSG00000168724	41.93532	48.69538	57.8957	46.19836	53.60011	51.83829	44.94877	40.67396	36.56745	44.55011	391.6697	-0.01621	0.15317	-0.10584	0.91571	0.99999
ENSG00000164185	13.27067	14.18577	3.16981	9.46425	7.09213	7.33911	14.47503	10.2601	26.08633	16.95988	103.87553	-0.04913	0.49386	-0.09947	0.92076	0.99999
ENSG00000250803	1.06165	0.95481	0.18646	0.48123	0.13639	0.6503	1.41485	1.34358	1.86331	0.81148	7.51719	0.28271	0.71194	0.3971	0.6913	0.99999
ENSG00000181751	34.32681	44.33053	40.46173	49.72741	43.23469	40.31867	39.83353	48.36903	39.82824	44.30667	357.52974	-0.04194	0.15073	-0.27823	0.78084	0.99999
ENSG00000145725	88.64809	81.56817	96.39961	73.30782	92.6068	89.92736	77.81687	89.16513	69.75765	66.70344	690.53175	0.0621	0.10971	0.56601	0.57139	0.99999
ENSG00000224186	99.79545	87.84265	40.27527	27.10946	54.00927	45.70688	32.5416	42.26183	39.1295	27.26564	410.67287	0.08026	0.377	0.21288	0.83142	0.99999
ENSG00000145832	0	0.68201	8.01776	0	6.41019	3.53021	0.76184	0.24429	0.8152	0.56803	17.24315	0.81364	1.2226	0.6655	0.50573	0.99999
ENSG00000145824	11.67819	9.00251	436.31543	14.11617	145.93413	77.20004	20.3521	10.2601	4.89119	0.89263	601.82204	1.51631	1.34969	1.12345	0.26125	0.99999
ENSG00000251045	0	0	0.9323	0	1.63664	0.5574	0.10883	0.48858	0	0.08115	3.08184	0.1523	1.52154	0.10009	0.92027	0.99999
ENSG00000279047	257.98187	282.35136	140.87022	120.62906	82.78693	91.50667	98.38664	87.33297	97.24146	98.51336	1134.09404	0.0633	0.40129	0.15774	0.87466	0.99999
ENSG00000011083	0.70777	1.77322	0.18646	0.32082	0.27277	0.929	0.43534	0.48858	0.69874	0.24344	5.03682	1.02413	0.72334	1.41584	0.15682	0.99999
ENSG00000070808	0.70777	2.31883	2.89012	3.20822	10.5018	9.01132	2.72087	3.42003	5.70639	3.7328	36.79313	0.13487	0.59139	0.22805	0.8196	0.99999
ENSG00000055163	57.68319	92.4803	108.61271	75.39316	119.61143	102.65469	102.19586	110.41819	63.58544	71.32886	755.6478	0.11997	0.22546	0.53209	0.59466	0.99999
ENSG00000178187	2.65413	1.63682	3.54273	7.86014	9.95625	8.26812	3.04737	2.19859	7.68615	8.35822	46.72008	-0.49434	0.54144	-0.91302	0.36123	0.99999
ENSG00000254035	0.17694	0.2728	0.46615	1.12288	1.36387	1.0219	0.3265	0.85501	0.8152	0.89263	6.15818	-0.22792	0.64023	-0.356	0.72184	0.99999
ENSG00000113262	5.13133	2.31883	1.30522	3.04781	7.3649	4.83081	2.61203	1.83216	3.26079	3.7328	29.51828	-0.70573	0.41742	-1.69067	0.0909	0.99999
ENSG00000234284	11.32431	12.68535	16.50167	13.47452	15.68451	19.04453	13.06017	13.68013	13.62545	14.68774	120.66265	0.09763	0.17724	0.55081	0.58176	0.99999
ENSG00000177932	37.51177	37.37405	48.29303	52.45439	50.4632	52.7673	36.56849	38.8418	45.41817	45.36159	374.32806	-0.04328	0.17429	-0.24833	0.80388	0.99999
ENSG00000253144	19.64059	19.91464	11.37403	10.90795	11.45651	11.33382	5.98591	7.57293	8.03552	8.68281	95.77904	0.02011	0.35143	0.05724	0.95436	0.99999
ENSG00000087116	9.37794	3.27364	6.899	9.46425	0.68194	1.7651	2.39437	4.27504	12.11151	17.60906	58.50546	-0.5448	0.73028	-0.74602	0.45565	0.99999
ENSG00000146067	29.90325	27.41673	49.59825	47.96288	47.05353	46.72879	39.61586	55.94196	71.27159	105.00518	442.83897	-0.17175	0.3813	-0.45044	0.65239	0.99999
ENSG00000112851	407.49811	426.80068	460.55517	403.27322	629.83535	574.03015	384.40445	479.78168	431.35614	383.42307	3827.39295	0.06787	0.15046	0.45104	0.65196	0.99999
ENSG00000252904	0.53083	0.4092	0	0.16041	1.77303	1.1148	0	0.24429	0.11646	0.24344	3.7245	-0.50011	1.18623	-0.4216	0.67332	0.99999
ENSG00000286314	2.30025	0.68201	0.74584	1.28329	6.41019	4.18051	0.97951	4.1529	3.02788	1.78525	21.04752	-0.00221	0.64716	-0.00342	0.99727	0.99999
ENSG00000285999	4.42356	1.90962	2.23752	3.04781	14.45703	7.43201	2.61203	5.25219	3.37725	2.27214	38.61097	-0.40651	0.5597	-0.72629	0.46766	0.99999
ENSG00000153914	239.22598	216.74218	211.35194	200.51373	282.32117	253.80326	179.46856	217.90492	195.41458	192.32015	1829.73538	-0.03249	0.12051	-0.26963	0.78745	0.99999
ENSG00000253744	25.12581	21.27865	11.93341	9.62466	13.09316	10.21902	6.96543	8.79437	7.68615	7.87133	101.7755	-0.07338	0.38809	-0.18908	0.85003	0.99999
ENSG00000068796	199.94479	200.78319	174.43294	140.1992	179.07618	186.63644	152.47753	194.8197	148.9483	134.6241	1429.60948	0.13295	0.11443	1.16187	0.24529	0.99999
ENSG00000205838	3.3619	5.31966	2.70366	4.49151	2.45497	2.4154	2.93854	2.68717	2.32914	3.65165	27.3227	-0.19573	0.33892	-0.5775	0.5636	0.99999
ENSG00000198677	220.29316	251.9338	272.13776	248.63703	219.85591	201.96497	242.04856	202.75906	225.5769	265.59656	1981.82891	-0.10061	0.15345	-0.65566	0.51204	0.99999
ENSG00000251279	10.26265	12.00334	8.39068	8.02055	6.68296	8.73262	6.85659	5.61862	6.05576	6.49182	66.26878	0.05818	0.25514	0.22804	0.81962	0.99999
ENSG00000250198	0.35388	1.50042	1.39845	1.60411	0.95471	1.4864	1.30602	1.71002	1.28103	1.13607	10.73785	0.37335	0.41817	0.89282	0.37195	0.99999
ENSG00000261360	0.70777	0.81841	1.8646	1.12288	1.77303	1.3006	1.19718	1.58787	0.93165	1.05492	10.33967	0.11169	0.42828	0.2608	0.79425	0.99999
